order_id,restaurant_id,customer_id,carrier_id,customer_lat,customer_lon,date,time,is_peak_time,is_weekend,carrier_vehicle,shopping_cart,coupon_discount,order_price,shortest_distance_to_customer,travel_time_minutes,restaurant_rating,delivery_charges
ORD082565,REST0337,CUST10496,COUR1011,-37.8230011,144.9708771,2020-10-27,13:07:15,1,0,Motorbike,"[('bhetki paturi', 1), ('fish cutlet', 1), ('chicken dak bunglow', 3)]",10,67.023,2774,6,6.3,4.9342
ORD148938,REST0057,CUST03043,COUR2623,-37.807049799999994,144.96530149999998,2020-03-08,13:11:12,1,1,Car,"[('cheese sandwiches', 3), ('cheese sandwich', 1), ('chocolate sandwich', 3)]",0,88.48,506,1,6.26,5.1986
ORD073945,REST0732,CUST03727,COUR2562,144.9931566,-37.8018936,2020-04-16,16:25:03,0,0,Bike,"[('burgers', 2), ('sandwiches', 2), ('paneer burger', 2), ('pasta', 1)]",40,57.678,1920,10,5.58,3.5514
ORD338544,REST1136,CUST12404,COUR4223,-37.810508500000005,144.9460604,2020-02-05,11:20:26,0,0,Motorbike,"[('mango lassi', 1), ('lunch buffet', 2), ('palak pakoda', 1)]",0,51.97,594,1,9.39,2.7409
ORD198375,REST1136,CUST04473,COUR0369,-37.8203076,144.9588982,2020-06-25,05:28:21,0,0,Bike,"[('mango lassi', 3), ('palak pakoda', 1), ('lunch buffet', 3)]",0,78.05,1619,8,7.51,3.3508
ORD275817,REST1136,CUST05945,COUR0204,-37.8204732,144.96631169999998,2020-02-16,03:29:40,0,1,Motorbike,"[('salads', 3), ('mango lassi', 2), ('matka kulfi', 2), ('lunch buffet', 2)]",10,81.081,2338,5,7.51,3.8579
ORD146938,REST0057,CUST08218,COUR2553,-37.818567200000004,144.99915149999998,2020-11-08,07:42:51,0,1,Bike,"[('potato twister', 1), ('panipuri', 2)]",45,23.518,3489,17,7.82,5.4603
ORD188690,REST1634,CUST03461,COUR2649,-37.820780799999994,144.9941131,2020-01-17,21:49:27,0,0,Bike,"[('ice tea', 1), ('thin crust pizza', 3)]",0,86.27,1118,6,6.64,3.4666
ORD260561,REST1136,CUST03152,COUR0673,-37.8070036,144.96958759999998,2020-11-21,19:07:15,1,1,Car,"[('thandai', 1), ('mango lassi', 3)]",20,31.904,1803,4,9.39,5.2728
ORD346659,REST0057,CUST01660,COUR1989,-37.8183864,145.0130674,2020-07-14,22:32:58,0,0,Bike,"[('corn sandwich', 2), ('lassi', 2)]",10,67.734,4789,24,6.26,5.0554
ORD183087,REST0337,CUST07633,COUR1527,-37.8141705,144.9389406,2020-01-08,01:34:56,0,0,Car,"[('bhetki paturi', 3), ('dhokar dalna', 1), ('fish curry', 1), ('aloo posto', 2)]",10,64.134,974,2,7.88,3.3264
ORD299862,REST0337,CUST11087,COUR0266,-37.808112,144.9509394,2020-05-12,00:31:38,0,0,Motorbike,"[('bhetki paturi', 1), ('fish finger', 1), ('fish cutlet', 3)]",0,72.31,1190,2,6.3,2.7425
ORD181100,REST0732,CUST09186,COUR3689,-37.81740670000001,144.9596995,2020-02-02,06:27:41,0,1,Bike,"[('burgers', 3), ('sandwiches', 3), ('coffee', 2), ('salads', 2)]",0,148.17,5989,30,5.58,7.0383
ORD190297,REST0057,CUST09636,COUR1560,-37.801891999999995,145.0041697,2020-11-07,02:30:19,0,1,Car,"[('chilli cheese', 2), ('cheese sandwich', 1)]",40,10.878,4220,10,6.26,4.5161
ORD033778,REST1136,CUST09955,COUR0600,-37.8113458,144.9669715,2020-08-24,18:15:49,1,0,Car,"[('lunch buffet', 1), ('thandai', 2), ('matka kulfi', 1)]",0,77.52,3682,9,9.39,4.872
ORD303963,REST0732,CUST08329,COUR0023,-37.8128773,144.95267040000002,2020-10-14,04:13:11,0,0,Motorbike,"[('waffles', 2), ('coffee', 3)]",0,69.77,6127,12,6.97,4.313
ORD132632,REST0732,CUST09664,COUR3132,-37.80934439999999,144.96434969999999,2020-09-20,03:33:37,0,1,Bike,"[('waffles', 1), ('coffee', 3), ('paneer burger', 1)]",40,32.322,5011,25,5.58,6.6656
ORD037305,REST0057,CUST00563,COUR0889,-37.81775579999999,144.9625886,2020-09-01,09:37:34,0,0,Car,"[('cheese sandwiches', 1), ('chocolate sandwiches', 3), ('chilli cheese', 3)]",10,83.304,1133,3,7.82,3.0222
ORD029232,REST0057,CUST05743,COUR4767,-37.8173725,144.9288324,2020-08-23,05:32:18,0,1,Motorbike,"[('lassi', 1), ('chocolate sandwich', 3), ('potato twister', 3), ('cheese sandwiches', 2)]",20,96.344,4739,9,7.82,4.3884
ORD243219,REST0732,CUST01300,COUR3061,-37.8033334,144.9760114,2020-10-05,21:57:21,0,0,Bike,"[('salads', 3), ('paneer burger', 2), ('sandwiches', 1), ('coffee', 2)]",20,43.412,3696,18,6.97,4.7699
ORD109391,REST0057,CUST02587,COUR4259,-37.8044309,144.9624253,2020-06-12,00:35:36,0,0,Car,"[('cheese sandwich', 1), ('cheese sandwiches', 1)]",0,17.27,888,2,7.82,2.8588
ORD226846,REST0732,CUST00798,COUR2399,-37.819967,144.9572895,2020-07-22,17:48:07,0,0,Bike,"[('waffles', 2), ('burgers', 1), ('sandwiches', 1)]",0,83.47,6221,31,6.97,5.7188
ORD178917,REST0057,CUST13996,COUR4039,-37.81044179999999,144.9614008,2020-08-05,17:24:23,0,0,Car,"[('chilli cheese', 1), ('lassi', 2), ('chocolate sandwiches', 2)]",0,77.5,451,1,6.26,2.8343
ORD003330,REST1634,CUST09488,COUR4572,-37.7997592,144.95761090000002,2020-12-04,01:03:17,0,0,Car,"[('pasta', 1), ('ice tea', 2), ('thin crust pizza', 1)]",45,40.706,3528,8,6.64,3.7207
ORD303232,REST0732,CUST10746,COUR2548,-37.8106201,144.98499280000001,2020-04-07,12:15:49,1,0,Motorbike,"[('paneer burger', 1), ('coffee', 1), ('waffles', 1), ('salads', 2)]",0,56.03,3393,7,5.58,5.0641
ORD343380,REST0732,CUST00240,COUR1476,-37.8195834,144.9518962,2020-04-30,10:21:05,0,0,Motorbike,"[('coffee', 2), ('salads', 3), ('sandwiches', 1)]",20,54.137,6724,13,6.97,3.7602
ORD065405,REST1136,CUST06306,COUR0929,-37.8062318,144.9561075,2020-09-05,15:21:45,0,1,Car,"[('palak pakoda', 2), ('salads', 2)]",20,35.52,607,1,7.51,3.8945
ORD172238,REST1634,CUST03598,COUR1887,-37.825349200000005,144.95335,2020-01-16,00:47:28,0,0,Motorbike,"[('thin crust pizza', 2), ('potato wedges', 1), ('farm pizza', 1)]",20,51.488,3221,6,5.31,3.79
ORD157978,REST0337,CUST11489,COUR4678,-37.8082869,144.9836428,2020-01-03,22:40:52,0,0,Car,"[('aloo posto', 2), ('bengali pulao', 2)]",0,27.06,3656,9,7.88,3.416
ORD270595,REST0057,CUST13341,COUR1211,-37.8079663,144.9339219,2020-03-13,00:55:23,0,0,Car,"[('corn sandwich', 3), ('chilli cheese', 1), ('chocolate sandwich', 3), ('potato twister', 2)]",0,147.5,3264,8,7.82,3.7456
ORD198444,REST1136,CUST13988,COUR1361,-37.811879600000005,144.9564656,2020-09-14,19:50:46,1,0,car,"[('matka kulfi', 3), ('palak pakoda', 2)]",10,71.154,658,3,9.39,4.2458
ORD191554,REST1136,CUST01706,COUR2276,-37.823107,145.0008062,2020-05-15,14:58:01,0,0,Bike,"[('palak pakoda', 1), ('salads', 2), ('matka kulfi', 1)]",0,43.67,5504,28,9.39,5.5761
ORD256542,REST1136,CUST13176,COUR4388,-37.808164399999995,144.941866,2020-02-25,15:45:29,0,0,Car,"[('palak pakoda', 2), ('mango lassi', 2), ('salads', 1)]",0,49.41,2124,5,9.39,3.0963
ORD338911,REST0057,CUST05034,COUR2956,-37.8094874,144.9726611,2020-02-07,00:23:44,0,0,Car,"[('cheese sandwiches', 3), ('lassi', 1)]",0,47.6,771,2,7.82,2.9328
ORD164197,REST0057,CUST09281,COUR0506,-37.8127504,144.9681727,2020-11-17,19:19:07,1,0,Car,"[('lassi', 3), ('potato twister', 3), ('panipuri', 2), ('chocolate sandwiches', 2)]",45,83.589,446,1,7.82,4.4809
ORD203345,REST0337,CUST05426,COUR3588,-37.8125018,144.96324140000002,2020-01-27,19:58:40,1,0,Car,"[('alur dom', 1), ('chicken dak bunglow', 1), ('fish curry', 2)]",0,54.95,1833,4,6.3,4.7674
ORD101531,REST0337,CUST07589,COUR3259,-37.8133778,144.9384642,2020-09-20,14:46:09,0,1,Motorbike,"[('chicken curry', 2), ('bhetki paturi', 3), ('chicken dak bunglow', 2), ('fish curry', 2)]",0,115.26,1491,3,6.3,4.2336
ORD140089,REST1136,CUST06643,COUR0536,-37.8239685,144.9827317,2020-12-05,06:39:33,0,1,Car,"[('mango lassi', 2), ('thandai', 2), ('salads', 1), ('beer', 2)]",0,102.07,3875,9,7.51,4.7649
ORD222807,REST1136,CUST02382,COUR1453,-37.8184468,144.94879719999997,2020-12-23,10:09:13,0,0,Car,"[('beer', 1), ('mango lassi', 3), ('thandai', 1)]",45,32.461,1645,4,9.39,3.0014
ORD156061,REST1634,CUST03781,COUR4298,-37.8238221,144.94050719999998,2020-02-17,13:46:48,1,0,Motorbike,"[('ice tea', 3), ('potato wedges', 1)]",0,75.55,4455,9,5.31,5.277
ORD331951,REST0337,CUST08233,COUR0885,-37.8201245,144.95832769999998,2020-12-12,12:43:30,1,1,Bike,"[('chicken curry', 3), ('fish curry', 3), ('dhokar dalna', 2)]",0,139.98,1408,7,6.3,6.318
ORD156804,REST0732,CUST02859,COUR0697,-37.821439700000006,144.99282319999998,2020-02-14,15:21:45,0,0,Bike,"[('sandwiches', 2), ('waffles', 1), ('pasta', 1), ('paneer burger', 2)]",0,86.25,3736,19,6.97,4.7085
ORD028653,REST0337,CUST04859,COUR4030,-37.80446370000001,144.9259273,2020-08-27,11:08:34,0,0,Motorbike,"[('fish cutlet', 3), ('aloo posto', 2)]",0,62.94,2638,5,6.3,3.4181
ORD181466,REST1634,CUST07985,COUR1435,-37.8171951,144.95244499999998,2020-06-16,03:45:29,0,0,Motorbike,"[('thin crust pizza', 1), ('potato wedges', 2), ('farm pizza', 2), ('pasta', 3)]",0,94.97,4397,9,5.31,4.0546
ORD136161,REST0057,CUST12273,COUR4362,-37.8216135,144.9613542,2020-02-29,14:38:14,0,1,Car,"[('chocolate sandwich', 3), ('cheese sandwich', 1)]",0,55.42,1655,4,7.82,4.2078
ORD027592,REST1136,CUST03134,COUR4098,-37.8117971,144.9860742,2020-02-23,14:58:01,0,1,Car,"[('matka kulfi', 1), ('palak pakoda', 1)]",10,28.593,3455,8,7.51,4.4996
ORD269273,REST1634,CUST02988,COUR3645,-37.799787,144.9621041,2020-05-16,12:59:20,1,1,Car,"[('ice tea', 3), ('farm pizza', 3), ('pasta', 2)]",0,106.37,3320,8,6.64,6.2386
ORD108790,REST1136,CUST02111,COUR3629,-37.803982399999995,145.0075865,2020-06-02,20:38:14,0,1,Motorbike,"[('salads', 3), ('palak pakoda', 1), ('mango lassi', 2)]",0,45.06,5873,12,7.51,4.1001
ORD135700,REST1634,CUST04866,COUR1247,-37.822185100000006,144.9786566,2020-01-12,04:09:13,0,0,Bike,"[('pasta', 1), ('supreme pizza', 3), ('farm pizza', 1)]",20,33.256,1019,5,6.64,4.4045
ORD154293,REST0732,CUST11026,COUR0512,-37.8097804,144.94918669999998,2020-12-07,00:03:57,0,0,Bike,"[('burgers', 2), ('pasta', 2), ('paneer burger', 2)]",10,53.568,6565,33,5.58,6.0057
ORD240556,REST0057,CUST00954,COUR2405,-37.8154799,144.9642022,2020-09-08,23:32:18,0,0,Car,"[('potato twister', 1), ('cheese sandwiches', 3)]",0,44.62,754,2,7.82,3.0808
ORD173201,REST0732,CUST04155,COUR3344,-37.8212576,144.9832656,2020-04-24,02:22:25,0,0,Bike,"[('paneer burger', 2), ('pasta', 2), ('coffee', 2)]",0,43.0,4392,22,6.97,5.1363
ORD069226,REST1634,CUST09954,COUR1308,-37.8082901,144.9535219,2020-02-02,20:42:11,0,1,Car,"[('potato wedges', 1), ('thin crust pizza', 1)]",10,31.446,5523,13,5.31,5.0543
ORD325747,REST1136,CUST06585,COUR0744,-37.8246995,144.98470780000002,2020-04-27,06:43:30,0,0,Car,"[('mango lassi', 3), ('beer', 2)]",0,54.72,4112,10,7.51,3.6045
ORD092591,REST0337,CUST04227,COUR4348,-37.819188399999994,144.9874733,2020-12-18,07:19:07,0,0,Motorbike,"[('bhetki paturi', 1), ('chicken dak bunglow', 2), ('alur dom', 3), ('aloo posto', 3)]",10,80.469,3939,8,6.3,3.4416
ORD042526,REST1136,CUST00640,COUR3283,-37.802648100000006,145.0009241,2020-01-27,01:30:59,0,0,Car,"[('thandai', 1), ('salads', 3), ('matka kulfi', 1)]",45,31.246,5108,12,9.39,3.9333
ORD251320,REST0057,CUST10976,COUR2910,-37.8066565,144.9451975,2020-01-09,01:42:51,0,0,Motorbike,"[('chaat', 1), ('corn sandwich', 2)]",0,59.16,2432,5,7.82,3.3323
ORD167358,REST1136,CUST00109,COUR4794,-37.8105739,144.9503021,2020-05-11,08:14:30,0,0,Car,"[('matka kulfi', 2), ('beer', 3), ('mango lassi', 3)]",10,94.41,1018,1,7.51,2.6655
ORD133529,REST0337,CUST05149,COUR2074,-37.824233299999996,144.9537568,2020-03-13,04:01:19,0,0,Bike,"[('alur dom', 3), ('chicken curry', 1), ('dhokar dalna', 2), ('fish cutlet', 1)]",45,59.411,1736,9,7.88,3.8733
ORD066622,REST1634,CUST08648,COUR1493,-37.8073495,144.9688889,2020-03-19,08:22:25,0,0,Car,"[('potato wedges', 3), ('pasta', 2), ('supreme pizza', 3)]",40,50.34,1973,5,6.64,3.6461
ORD326611,REST0732,CUST06463,COUR1209,-37.8049521,144.99535790000002,2020-08-21,12:03:57,1,0,Motorbike,"[('salads', 3), ('burgers', 2)]",0,60.11,1950,23,5.58,5.0676
ORD095367,REST0337,CUST02771,COUR4700,-37.8259129,144.99443119999998,2020-11-12,16:05:16,0,0,Car,"[('chicken dak bunglow', 1), ('dhokar dalna', 3), ('chicken curry', 1)]",45,57.877,4790,11,7.88,3.716
ORD064761,REST0057,CUST08584,COUR3896,-37.820351,144.9640389,2020-03-28,03:57:21,0,1,Motorbike,"[('chilli cheese', 2), ('panipuri', 2)]",45,23.694,1431,3,7.82,4.4371
ORD016852,REST0057,CUST11798,COUR1101,-37.8094359,144.9643648,2020-08-29,20:22:25,0,1,Motorbike,"[('chaat', 3), ('panipuri', 1), ('corn sandwich', 1)]",0,77.63,258,1,7.82,3.9275
ORD190902,REST0732,CUST05690,COUR4425,-37.813833200000005,144.9376909,2020-03-13,13:15:09,1,0,Bike,"[('sandwiches', 1), ('burgers', 1)]",0,37.91,7795,39,6.97,8.0411
ORD256157,REST1634,CUST13845,COUR0725,-37.8180245,144.9650515,2020-09-30,14:22:25,0,0,Bike,"[('thin crust pizza', 3), ('pasta', 3), ('ice tea', 3)]",10,143.64,1801,9,5.31,3.8606
ORD340304,REST0337,CUST05756,COUR3586,-37.818287700000006,144.966146,2020-04-05,06:59:20,0,1,Motorbike,"[('alur dom', 1), ('dhokar dalna', 3)]",0,80.64,2167,4,7.88,4.0941
ORD330466,REST0732,CUST09957,COUR3965,-37.802406700000006,144.97462219999997,2020-04-30,15:29:40,0,0,Motorbike,"[('waffles', 1), ('burgers', 2), ('coffee', 1), ('sandwiches', 2)]",40,64.002,3745,7,5.58,3.7455
ORD202235,REST0732,CUST09284,COUR3799,-37.8129363,144.9675789,2020-07-29,10:40:52,0,0,Bike,"[('sandwiches', 3), ('waffles', 3), ('paneer burger', 2)]",45,80.762,5096,25,6.97,5.3165
ORD160050,REST0732,CUST05935,COUR1878,-37.8204028,144.9666114,2020-01-23,08:02:38,0,0,Motorbike,"[('paneer burger', 1), ('coffee', 2)]",40,20.718,5722,11,6.97,4.5259
ORD013239,REST0057,CUST06162,COUR4615,-37.8072871,144.957846,2020-07-23,12:43:30,1,0,Motorbike,"[('corn sandwich', 3), ('chocolate sandwich', 3), ('chilli cheese', 3), ('cheese sandwich', 3)]",20,124.008,1106,2,7.82,4.8844
ORD241564,REST0732,CUST04041,COUR1753,-37.8193221,144.981828,2020-11-01,20:02:38,1,1,Car,"[('salads', 1), ('waffles', 1), ('coffee', 3)]",0,56.14,4455,11,5.58,5.2254
ORD335878,REST0337,CUST07651,COUR2591,-37.8134275,144.94109740000002,2020-12-22,22:21:05,0,0,bike,"[('dhokar dalna', 2), ('chicken curry', 1)]",45,35.288,759,4,7.88,3.4283
ORD183337,REST1136,CUST05889,COUR2683,-37.8001227,144.9549143,2020-09-19,14:10:32,0,1,Motorbike,"[('lunch buffet', 3), ('matka kulfi', 3)]",0,91.92,1045,2,9.39,3.5485
ORD272015,REST1634,CUST08610,COUR4215,-37.8014682,144.99694319999998,2020-11-04,03:41:32,0,0,Bike,"[('supreme pizza', 1), ('ice tea', 3)]",0,70.23,2506,13,6.64,4.348
ORD030287,REST0057,CUST05239,COUR4132,-37.819578799999995,144.9601494,2020-09-21,18:11:52,1,0,Bike,"[('potato twister', 3), ('chocolate sandwich', 2), ('panipuri', 3)]",40,68.556,1511,8,7.82,4.6475
ORD246781,REST1634,CUST12051,COUR4526,-37.8103246,144.961283,2020-07-16,23:16:29,0,0,Motorbike,"[('farm pizza', 1), ('thin crust pizza', 1), ('supreme pizza', 3), ('ice tea', 3)]",0,115.25,2612,5,5.31,3.277
ORD326549,REST0057,CUST01557,COUR4467,-37.8120691,144.9956889,2020-12-20,07:34:56,0,1,Motorbike,"[('chocolate sandwiches', 1), ('lassi', 3), ('chaat', 2), ('cheese sandwich', 3)]",10,98.613,2873,6,6.26,4.2107
ORD222395,REST0057,CUST08387,COUR3825,-37.8017065,144.96366519999998,2020-11-27,15:05:56,0,0,Motorbike,"[('cheese sandwiches', 1), ('potato twister', 2), ('lassi', 2), ('cheese sandwich', 3)]",40,49.182,1134,2,7.82,2.8802
ORD016277,REST1136,CUST01517,COUR2872,144.9723164,-37.8006652,2020-07-19,04:25:03,0,1,Bike,"[('mango lassi', 2), ('beer', 1)]",20,24.08,2556,13,9.39,4.792
ORD240083,REST1136,CUST05528,COUR0141,-37.8186716,144.96128169999997,2020-06-08,14:18:27,0,0,Motorbike,"[('palak pakoda', 2), ('beer', 1), ('lunch buffet', 3)]",0,97.0,1664,3,7.51,3.0236
ORD044548,REST1634,CUST03840,COUR1988,-37.810156899999996,144.9888213,2020-08-09,06:59:20,0,1,Car,"[('farm pizza', 2), ('potato wedges', 3), ('thin crust pizza', 1)]",0,76.38,979,2,5.31,4.124
ORD079941,REST1634,CUST01204,COUR4540,-37.803335,144.9899256,2020-11-16,05:16:29,0,0,Car,"[('thin crust pizza', 2), ('ice tea', 3)]",40,63.642,1517,4,6.64,3.2349
ORD335665,REST0337,CUST10019,COUR2047,-37.8103255,145.0019927,2020-12-03,05:20:26,0,0,Car,"[('chicken dak bunglow', 1), ('alur dom', 2), ('fish cutlet', 2)]",0,68.25,5183,12,7.88,3.6822
ORD032420,REST0732,CUST07327,COUR3288,-37.818601799999996,144.9680187,2020-08-02,23:44:10,0,1,Motorbike,"[('paneer burger', 1), ('coffee', 3)]",0,31.09,5326,11,5.58,5.1469
ORD136006,REST0337,CUST02511,COUR1521,-37.815267,144.95909,2020-11-06,19:15:09,1,0,Bike,"[('fish cutlet', 2), ('bhetki paturi', 3)]",0,51.84,6887,34,7.88,7.3389
ORD115559,REST1634,CUST09618,COUR4575,-37.8236199,144.94296210000002,2020-03-04,04:32:58,0,0,Motorbike,"[('farm pizza', 1), ('potato wedges', 1), ('supreme pizza', 1), ('ice tea', 2)]",10,63.126,4129,8,5.31,3.4349
ORD018869,REST0337,CUST06689,COUR2676,-37.8075566,144.9707945,2020-05-21,22:44:50,0,0,Car,"[('fish finger', 3), ('chicken dak bunglow', 2), ('alur dom', 1)]",20,75.624,2379,6,7.88,3.5652
ORD113349,REST0057,CUST12315,COUR3777,-37.815612200000004,144.95829809999998,2020-01-05,19:30:59,1,1,Bike,"[('lassi', 2), ('cheese sandwich', 1), ('chaat', 1)]",0,48.31,1093,5,6.26,5.7397
ORD207640,REST1634,CUST06924,COUR4901,-37.805561,144.9559188,2020-10-19,19:58:40,1,0,Bike,"[('pasta', 2), ('farm pizza', 1), ('ice tea', 3)]",0,91.17,3172,16,6.64,6.0691
ORD026313,REST0337,CUST06281,COUR4528,-37.807266,144.9574618,2020-07-18,20:22:25,0,1,Motorbike,"[('aloo posto', 3), ('dhokar dalna', 1), ('bengali pulao', 1), ('fish cutlet', 3)]",45,55.16,1630,3,7.88,4.0591
ORD040576,REST1634,CUST07867,COUR3777,-37.8161105,144.98260990000003,2020-07-18,02:26:22,0,1,Bike,"[('thin crust pizza', 3), ('potato wedges', 1)]",0,78.58,182,1,5.31,3.6391
ORD345397,REST0337,CUST00648,COUR4498,-37.8057346,144.9439706,2020-18-10,17:36:15,0,1,Car,"[('aloo posto', 3), ('alur dom', 1)]",20,24.12,1334,3,7.88,3.9435
ORD243027,REST0337,CUST04020,COUR4624,-37.8195276,144.98417890000002,2020-02-28,01:50:46,0,0,Bike,"[('fish curry', 2), ('bhetki paturi', 1), ('aloo posto', 1)]",20,33.528,3806,19,7.88,4.6231
ORD028499,REST1136,CUST11284,COUR0607,-37.8239406,144.9818069,2020-11-29,11:48:07,0,1,Car,"[('salads', 2), ('mango lassi', 3), ('thandai', 1), ('matka kulfi', 1)]",40,40.38,3987,10,9.39,4.7644
ORD122404,REST0732,CUST12424,COUR3916,-37.8093643,144.94815,2020-02-03,02:14:30,0,0,Car,"[('coffee', 2), ('waffles', 2)]",0,61.7,6635,16,6.97,4.9965
ORD333089,REST1136,CUST11429,COUR0753,-37.8058242,144.93668689999998,2020-04-09,13:38:54,1,0,Car,"[('mango lassi', 3), ('salads', 2), ('thandai', 3), ('beer', 2)]",0,136.94,1563,4,9.39,4.6108
ORD060975,REST1634,CUST13717,COUR3363,-37.814895299999996,144.96896669999998,2020-02-21,03:57:21,0,0,Motorbike,"[('thin crust pizza', 1), ('potato wedges', 1)]",0,34.94,1517,3,6.64,3.1753
ORD263407,REST0732,CUST12709,COUR4627,-37.806813299999995,144.94905409999998,2020-09-28,08:42:11,0,0,Bike,"[('pasta', 2), ('paneer burger', 1)]",20,15.984,6444,32,6.97,6.1106
ORD321920,REST1136,CUST12986,COUR3778,-37.812243200000005,144.9524053,2020-07-11,05:52:05,0,1,Motorbike,"[('palak pakoda', 3), ('mango lassi', 3), ('thandai', 1), ('lunch buffet', 2)]",10,106.983,632,1,7.51,3.537
ORD085254,REST0732,CUST13351,COUR4959,-37.8167272,145.0089124,2020-05-04,17:08:34,0,0,Motorbike,"[('burgers', 3), ('paneer burger', 1), ('waffles', 2), ('pasta', 1)]",40,64.788,2255,5,5.58,3.4057
ORD269645,REST0057,CUST11908,COUR3458,-37.8015939,144.977902,2020-08-11,02:06:35,0,0,Motorbike,"[('chilli cheese', 1), ('panipuri', 2), ('chocolate sandwiches', 3), ('potato twister', 2)]",0,123.98,1785,4,7.82,3.0449
ORD161206,REST1634,CUST06743,COUR1642,-37.8076204,144.97323269999998,2020-03-22,03:49:27,0,1,Bike,"[('supreme pizza', 3), ('thin crust pizza', 2), ('pasta', 2)]",40,52.908,1683,8,6.64,4.6832
ORD082017,REST1634,CUST10750,COUR2236,-37.81003320000001,144.98074519999997,2020-07-07,17:08:34,0,0,Bike,"[('farm pizza', 3), ('ice tea', 2), ('thin crust pizza', 2), ('pasta', 1)]",0,118.63,913,5,6.64,3.6941
ORD012973,REST1136,CUST05949,COUR4136,-37.8204838,144.9661266,2020-11-11,04:29:00,0,0,Car,"[('salads', 3), ('thandai', 1), ('matka kulfi', 2), ('lunch buffet', 1)]",0,87.45,2330,6,9.39,3.2411
ORD046974,REST0057,CUST09221,COUR3946,-37.8075263,144.9627924,2020-08-15,15:13:50,0,1,Bike,"[('cheese sandwich', 3), ('chilli cheese', 3), ('lassi', 3), ('chocolate sandwiches', 1)]",10,101.43,487,2,6.26,3.9481
ORD002580,REST0732,CUST12889,COUR1340,-37.805456799999995,144.9333354,2020-02-01,11:08:34,0,1,Bike,"[('paneer burger', 3), ('coffee', 2), ('waffles', 3)]",0,105.12,8080,40,5.58,8.0557
ORD030391,REST0337,CUST11342,COUR3199,-37.812377500000004,145.016109,2020-10-08,14:10:32,0,0,Car,"[('fish cutlet', 1), ('chicken dak bunglow', 3), ('bhetki paturi', 1)]",0,74.47,7135,17,6.3,4.5283
ORD024904,REST0337,CUST00692,COUR3381,-37.8020804,144.9950531,2020-11-08,23:56:02,0,1,Motorbike,"[('fish finger', 3), ('alur dom', 3), ('chicken curry', 2), ('chicken dak bunglow', 2)]",20,116.744,5101,10,7.88,4.688
ORD225950,REST1634,CUST04062,COUR1445,-37.819644200000006,144.9849259,2020-05-12,23:04:36,0,0,Motorbike,"[('supreme pizza', 2), ('farm pizza', 2), ('ice tea', 3)]",0,93.23,480,1,6.64,3.1732
ORD199745,REST1136,CUST06972,COUR1181,-37.805237899999995,144.95232119999997,2020-04-22,03:01:58,0,0,Bike,"[('salads', 1), ('mango lassi', 3), ('palak pakoda', 1), ('matka kulfi', 2)]",40,41.808,361,2,7.51,2.5562
ORD342637,REST0732,CUST12749,COUR4925,-37.816356400000004,144.9286491,2020-03-02,02:38:14,0,0,Bike,"[('sandwiches', 2), ('burgers', 3), ('paneer burger', 3), ('salads', 2)]",10,117.981,9291,46,6.97,7.161
ORD318376,REST1136,CUST03777,COUR2653,-37.8241224,144.93628069999997,2020-03-15,18:35:36,1,1,Car,"[('lunch buffet', 1), ('mango lassi', 3), ('palak pakoda', 3)]",10,72.279,3381,8,9.39,6.0183
ORD339775,REST0337,CUST06115,COUR2584,-37.8049456,144.94307519999998,2020-06-09,15:49:27,0,0,Motorbike,"[('dhokar dalna', 3), ('chicken dak bunglow', 2)]",45,58.278,1362,3,6.3,3.1361
ORD183967,REST1634,CUST03968,COUR0678,-37.815039899999995,144.9459788,2020-06-17,15:49:27,0,0,Car,"[('potato wedges', 3), ('supreme pizza', 1), ('thin crust pizza', 2)]",0,90.8,3845,9,6.64,4.2236
ORD134463,REST1136,CUST04184,COUR2907,-37.826197799999996,144.9860149,2020-12-18,22:25:03,0,0,car,"[('thandai', 1), ('beer', 3), ('palak pakoda', 1), ('mango lassi', 2)]",0,108.07,4251,9,7.51,3.4802
ORD000423,REST0732,CUST13976,COUR4392,-37.81305510000001,144.95136609999997,2020-06-15,12:07:54,1,0,Motorbike,"[('coffee', 1), ('waffles', 2), ('sandwiches', 3)]",0,40.117,6246,12,6.97,5.6397
ORD069314,REST0732,CUST00011,COUR2711,-37.813458000000004,144.9543042,2020-12-20,11:04:36,0,1,Bike,"[('coffee', 1), ('waffles', 3)]",0,76.41,6074,8,5.58,6.4988
ORD345632,REST1634,CUST06500,COUR1699,-37.8252403,144.982747,2020-08-11,11:04:36,0,0,Car,"[('farm pizza', 3), ('pasta', 2), ('potato wedges', 3)]",0,83.3,1424,3,5.31,3.2988
ORD260123,REST0337,CUST07468,COUR2748,-37.810514500000004,144.9723399,2020-05-01,13:23:04,1,0,Car,"[('fish curry', 2), ('dhokar dalna', 1), ('bhetki paturi', 3), ('bengali pulao', 2)]",10,76.158,2601,6,6.3,5.0614
ORD345994,REST0057,CUST02355,COUR1386,-37.7994718,145.0063616,2020-03-16,04:05:16,0,0,Bike,"[('corn sandwich', 3), ('cheese sandwiches', 3), ('chocolate sandwich', 3)]",45,83.325,4675,23,7.82,5.3249
ORD062055,REST1634,CUST10096,COUR4206,-37.819355,144.9895766,2020-09-22,19:07:15,1,0,Motorbike,"[('pasta', 1), ('thin crust pizza', 1), ('supreme pizza', 3), ('farm pizza', 2)]",10,63.891,681,1,5.31,4.9933
